alert_id,event_id,timestamp,user_id,ip_address,country,resource_accessed,action_type,attack_type,failed_logins,data_download_mb,risk_score,anomaly_score,threat_level,recommended_action,status,created_at
A001166,E005925,2026-05-28 02:55:20,U0286,192.159.48.165,North Korea,/storage/bucket-private,write,geographic_anomaly,3,467.26,84,0.587,High,Temporarily lock account,OPEN,2026-06-02 21:49:52
A001167,E005931,2026-05-13 02:25:11,U0272,185.197.79.29,Romania,/database/production,login,brute_force,9,0.45,86,0.5394,High,Temporarily lock account,OPEN,2026-06-02 21:49:52
A001168,E005937,2026-05-20 13:41:19,U0167,72.205.203.40,Unknown,/vpc/security-groups,download,data_exfiltration,1,3753.82,68,0.6246,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A001169,E005939,2026-05-13 17:30:32,U0001,45.160.22.160,Nigeria,/backup/snapshots,download,data_exfiltration,2,8623.52,82,0.6589,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A001170,E005945,2026-05-09 13:16:04,U0406,196.164.223.175,Nigeria,/admin/users,configure,geographic_anomaly,1,399.36,69,0.5587,Medium,Require MFA verification,OPEN,2026-06-02 21:49:52
A001171,E005946,2026-05-21 14:18:11,U0006,104.199.95.84,Unknown,/backup/snapshots,write,privilege_escalation,2,156.48,74,0.623,Medium,Require MFA verification,OPEN,2026-06-02 21:49:52
A001172,E005950,2026-05-11 07:18:44,U0246,91.125.79.122,Nigeria,/vpc/security-groups,login,brute_force,9,4.86,86,0.5597,High,Temporarily lock account,OPEN,2026-06-02 21:49:52
A001173,E005951,2026-05-22 21:39:09,U0291,8.79.175.166,Unknown,/admin/settings,download,data_exfiltration,2,6238.83,100,0.6645,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A001174,E005958,2026-05-17 11:11:02,U0076,72.54.2.193,North Korea,/storage/bucket-private,configure,privilege_escalation,1,50.37,84,0.5829,High,Temporarily lock account,OPEN,2026-06-02 21:49:52
A001175,E005971,2026-05-15 23:22:05,U0315,104.101.242.224,Romania,/backup/snapshots,configure,geographic_anomaly,1,416.92,76,0.5435,High,Temporarily lock account,OPEN,2026-06-02 21:49:52
A001176,E005977,2026-05-08 06:25:44,U0340,198.127.149.176,Unknown,/admin/users,delete,geographic_anomaly,4,341.3,68,0.5743,Medium,Require MFA verification,OPEN,2026-06-02 21:49:52
A001177,E005984,2026-05-23 00:44:21,U0048,45.47.91.219,Ukraine,/storage/bucket-private,write,privilege_escalation,1,65.43,77,0.5998,High,Temporarily lock account,OPEN,2026-06-02 21:49:52
A001178,E005988,2026-05-15 20:09:12,U0078,213.110.24.130,Tor Exit Node,/database/production,login,brute_force,15,5.13,73,0.5555,Critical,Block IP address,OPEN,2026-06-02 21:49:52
A001179,E005989,2026-05-30 20:26:54,U0423,8.33.162.222,Unknown,/storage/bucket-private,download,data_exfiltration,1,7460.4,74,0.6117,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A001180,E005992,2026-05-29 06:40:33,U0163,72.67.218.91,Tor Exit Node,/admin/settings,login,brute_force,18,2.61,62,0.6245,Critical,Block IP address,OPEN,2026-06-02 21:49:52
A001181,E005997,2026-05-04 16:39:12,U0321,5.85.122.127,Tor Exit Node,/network/firewall,configure,geographic_anomaly,3,433.19,66,0.5539,Medium,Require MFA verification,OPEN,2026-06-02 21:49:52
A001182,E006001,2026-05-18 19:57:26,U0057,104.175.126.242,Ireland,/api/users,read,normal,2,30.7,0,0.5788,Low,Monitor activity,OPEN,2026-06-02 21:49:52
A001183,E006005,2026-05-04 21:21:08,U0451,213.245.163.41,Ukraine,/admin/users,login,brute_force,13,5.86,74,0.572,Critical,Block IP address,OPEN,2026-06-02 21:49:52
A001184,E006010,2026-05-24 02:42:24,U0024,52.51.16.22,Nigeria,/admin/settings,delete,privilege_escalation,3,48.3,84,0.6065,High,Temporarily lock account,OPEN,2026-06-02 21:49:52
A001185,E006017,2026-05-15 18:31:06,U0218,52.212.241.217,Tor Exit Node,/vpc/security-groups,login,brute_force,13,4.46,70,0.5687,Critical,Block IP address,OPEN,2026-06-02 21:49:52
A001186,E006018,2026-05-10 05:01:35,U0167,172.140.45.139,Unknown,/database/production,configure,privilege_escalation,2,64.0,73,0.5988,Medium,Require MFA verification,OPEN,2026-06-02 21:49:52
A001187,E006021,2026-05-08 06:39:38,U0476,104.218.20.84,Tor Exit Node,/storage/bucket-private,download,data_exfiltration,1,4098.97,83,0.5926,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A001188,E006027,2026-05-18 23:02:42,U0121,72.48.1.62,United Kingdom,/database/production,upload,normal,1,15.1,18,0.6017,Low,Monitor activity,OPEN,2026-06-02 21:49:52
A001189,E006032,2026-05-06 11:24:09,U0493,91.101.210.150,Anonymous Proxy,/iam/roles,delete,geographic_anomaly,3,409.43,61,0.5623,Medium,Require MFA verification,OPEN,2026-06-02 21:49:52
A001190,E006043,2026-05-08 13:15:27,U0036,24.153.17.42,Belarus,/iam/roles,download,data_exfiltration,2,7087.5,69,0.6347,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A001191,E006044,2026-05-16 09:20:43,U0221,172.233.178.134,United Kingdom,/api/users,logout,normal,0,5.88,2,0.5462,Low,Monitor activity,OPEN,2026-06-02 21:49:52
A001192,E006046,2026-05-24 18:29:34,U0474,72.112.134.133,Romania,/iam/roles,download,data_exfiltration,2,5715.74,73,0.5852,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A001193,E006048,2026-05-10 03:05:26,U0496,45.174.240.235,Nigeria,/database/production,download,data_exfiltration,1,8883.83,87,0.6175,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A001194,E006049,2026-05-25 01:19:10,U0046,172.120.177.58,Unknown,/backup/snapshots,login,brute_force,9,4.06,100,0.5668,Critical,Temporarily lock account,OPEN,2026-06-02 21:49:52
A001195,E006056,2026-05-15 23:24:59,U0371,45.226.92.198,Ukraine,/database/production,download,data_exfiltration,0,3712.17,77,0.5645,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A001196,E006059,2026-05-20 01:04:20,U0054,192.12.227.101,United States,/logs/audit,read,normal,0,3.81,13,0.5479,Low,Monitor activity,OPEN,2026-06-02 21:49:52
A001197,E006073,2026-05-18 20:01:43,U0442,24.112.145.31,Nigeria,/vpc/security-groups,download,data_exfiltration,2,3545.72,74,0.5992,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A001198,E006076,2026-05-15 09:58:28,U0184,172.169.158.50,Unknown,/vpc/security-groups,download,data_exfiltration,2,8583.72,100,0.6639,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A001199,E006081,2026-05-31 18:17:10,U0267,72.181.244.218,North Korea,/storage/bucket-private,configure,geographic_anomaly,4,469.59,57,0.5753,Medium,Require MFA verification,OPEN,2026-06-02 21:49:52
A001200,E006089,2026-05-30 21:22:51,U0314,198.57.72.55,Belarus,/storage/bucket-private,login,brute_force,11,2.02,81,0.5567,Critical,Block IP address,OPEN,2026-06-02 21:49:52
A001201,E006091,2026-06-01 10:53:50,U0169,72.184.157.132,Belarus,/backup/snapshots,login,brute_force,10,7.7,66,0.5507,Critical,Block IP address,OPEN,2026-06-02 21:49:52
A001202,E006094,2026-05-18 13:30:10,U0329,91.186.18.224,North Korea,/vpc/security-groups,configure,geographic_anomaly,2,230.17,78,0.5499,High,Temporarily lock account,OPEN,2026-06-02 21:49:52
A001203,E006095,2026-05-27 13:17:45,U0087,198.162.110.238,Belarus,/admin/users,download,data_exfiltration,2,2798.75,63,0.6205,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A001204,E006105,2026-05-15 03:40:01,U0285,5.219.148.67,Romania,/backup/snapshots,download,data_exfiltration,1,6729.59,67,0.6008,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A001205,E006110,2026-05-20 23:40:12,U0120,198.20.185.165,Tor Exit Node,/admin/settings,login,brute_force,13,2.33,72,0.5848,Critical,Block IP address,OPEN,2026-06-02 21:49:52
A001206,E006112,2026-05-30 00:31:15,U0014,72.187.196.150,United Kingdom,/logs/audit,login,normal,0,53.29,8,0.5466,Low,Monitor activity,OPEN,2026-06-02 21:49:52
A001207,E006120,2026-05-29 20:41:38,U0031,196.50.118.233,Unknown,/storage/bucket-private,login,brute_force,19,2.94,65,0.6087,Critical,Block IP address,OPEN,2026-06-02 21:49:52
A001208,E006130,2026-05-13 18:43:28,U0064,185.216.137.153,Anonymous Proxy,/backup/snapshots,configure,privilege_escalation,2,44.1,69,0.6072,Medium,Require MFA verification,OPEN,2026-06-02 21:49:52
A001209,E006137,2026-05-21 23:29:37,U0018,8.39.142.36,Belarus,/backup/snapshots,login,brute_force,17,9.74,83,0.6081,Critical,Block IP address,OPEN,2026-06-02 21:49:52
A001210,E006138,2026-05-25 06:53:00,U0139,185.246.126.227,North Korea,/vpc/security-groups,download,data_exfiltration,0,1644.83,93,0.5887,Critical,Temporarily lock account,OPEN,2026-06-02 21:49:52
A001211,E006147,2026-06-01 14:27:01,U0094,104.220.204.73,Unknown,/database/production,login,brute_force,12,7.53,65,0.5569,Critical,Block IP address,OPEN,2026-06-02 21:49:52
A001212,E006158,2026-05-30 16:27:42,U0417,198.13.185.165,Tor Exit Node,/backup/snapshots,configure,privilege_escalation,3,114.73,81,0.6039,High,Temporarily lock account,OPEN,2026-06-02 21:49:52
A001213,E006161,2026-05-17 17:55:22,U0017,198.53.223.113,Nigeria,/database/production,login,brute_force,18,7.89,79,0.5794,Critical,Block IP address,OPEN,2026-06-02 21:49:52
A001214,E006163,2026-06-01 06:06:10,U0466,45.229.144.162,Belarus,/storage/bucket-private,download,data_exfiltration,2,2625.15,88,0.6166,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A001215,E006168,2026-05-04 02:01:56,U0483,72.178.79.125,Nigeria,/admin/users,configure,privilege_escalation,0,136.44,67,0.6063,Medium,Require MFA verification,OPEN,2026-06-02 21:49:52
A001216,E006170,2026-05-05 06:35:25,U0134,196.58.236.109,North Korea,/admin/settings,configure,privilege_escalation,3,145.29,88,0.6287,High,Temporarily lock account,OPEN,2026-06-02 21:49:52
A001217,E006178,2026-05-12 10:12:06,U0395,185.110.241.35,Tor Exit Node,/iam/roles,write,geographic_anomaly,1,143.45,78,0.5412,High,Temporarily lock account,OPEN,2026-06-02 21:49:52
A001218,E006187,2026-05-16 10:20:02,U0054,198.40.24.176,North Korea,/storage/bucket-private,configure,privilege_escalation,0,129.67,79,0.5883,High,Temporarily lock account,OPEN,2026-06-02 21:49:52
A001219,E006188,2026-05-16 12:08:11,U0434,52.153.105.11,Anonymous Proxy,/admin/settings,download,data_exfiltration,1,8563.68,91,0.6526,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A001220,E006190,2026-05-10 05:00:39,U0348,52.66.64.9,Anonymous Proxy,/vpc/security-groups,write,geographic_anomaly,3,188.07,68,0.5906,Medium,Require MFA verification,OPEN,2026-06-02 21:49:52
A001221,E006201,2026-05-10 04:56:34,U0146,5.239.197.95,Anonymous Proxy,/admin/settings,download,data_exfiltration,2,3082.28,90,0.6324,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A001222,E006202,2026-05-27 07:35:59,U0374,24.119.170.28,Belarus,/iam/roles,delete,privilege_escalation,1,135.85,72,0.581,Medium,Require MFA verification,OPEN,2026-06-02 21:49:52
A001223,E006212,2026-05-27 21:59:05,U0249,91.32.30.113,Romania,/iam/roles,download,data_exfiltration,2,2582.85,68,0.5561,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A001224,E006218,2026-05-15 23:14:52,U0034,72.23.108.221,North Korea,/vpc/security-groups,configure,privilege_escalation,3,177.1,89,0.6315,High,Temporarily lock account,OPEN,2026-06-02 21:49:52
A001225,E006220,2026-05-16 11:37:54,U0143,8.64.234.20,Unknown,/storage/bucket-private,login,brute_force,9,0.71,88,0.5585,High,Temporarily lock account,OPEN,2026-06-02 21:49:52
A001226,E006225,2026-05-27 08:37:39,U0178,196.248.13.210,Unknown,/admin/users,write,privilege_escalation,2,158.65,98,0.6475,Critical,Temporarily lock account,OPEN,2026-06-02 21:49:52
A001227,E006233,2026-05-29 05:11:12,U0268,192.218.109.133,Anonymous Proxy,/vpc/security-groups,write,geographic_anomaly,4,305.25,78,0.6279,High,Temporarily lock account,OPEN,2026-06-02 21:49:52
A001228,E006235,2026-06-01 15:12:54,U0419,213.79.191.158,North Korea,/admin/settings,download,data_exfiltration,0,5773.06,77,0.6389,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A001229,E006236,2026-05-07 12:17:33,U0233,185.86.19.225,Nigeria,/iam/roles,login,brute_force,17,7.57,62,0.5802,Critical,Block IP address,OPEN,2026-06-02 21:49:52
A001230,E006244,2026-05-03 22:28:09,U0117,45.155.234.42,Unknown,/storage/bucket-private,write,geographic_anomaly,3,289.72,50,0.5826,Medium,Require MFA verification,OPEN,2026-06-02 21:49:52
A001231,E006245,2026-05-21 12:47:18,U0192,72.23.225.127,Norway,/compute/instances,upload,normal,0,13.56,24,0.5396,Low,Monitor activity,OPEN,2026-06-02 21:49:52
A001232,E006246,2026-05-20 04:27:38,U0068,8.20.200.181,Australia,/logs/audit,upload,normal,0,1.1,20,0.5418,Low,Monitor activity,OPEN,2026-06-02 21:49:52
A001233,E006251,2026-05-15 13:30:01,U0285,64.209.29.149,United Kingdom,/api/users,read,normal,0,48.79,0,0.5589,Low,Monitor activity,OPEN,2026-06-02 21:49:52
A001234,E006252,2026-05-11 16:55:28,U0158,198.0.157.73,Germany,/api/users,read,normal,0,23.09,1,0.5491,Low,Monitor activity,OPEN,2026-06-02 21:49:52
A001235,E006255,2026-06-01 16:31:56,U0176,8.243.33.182,Tor Exit Node,/storage/bucket-private,login,brute_force,16,3.05,76,0.5732,Critical,Block IP address,OPEN,2026-06-02 21:49:52
A001236,E006256,2026-05-26 17:29:44,U0256,198.246.253.201,North Korea,/admin/users,download,data_exfiltration,2,7713.25,77,0.6258,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A001237,E006261,2026-06-01 14:00:23,U0274,24.157.140.175,Belarus,/admin/users,configure,geographic_anomaly,3,354.12,57,0.5935,Medium,Require MFA verification,OPEN,2026-06-02 21:49:52
A001238,E006266,2026-05-10 14:59:55,U0085,91.5.93.91,North Korea,/backup/snapshots,download,data_exfiltration,1,5158.41,94,0.6249,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A001239,E006268,2026-06-01 23:26:08,U0039,24.114.154.211,Tor Exit Node,/vpc/security-groups,download,data_exfiltration,0,4805.3,80,0.625,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A001240,E006276,2026-05-31 09:00:53,U0077,104.193.182.232,North Korea,/vpc/security-groups,download,data_exfiltration,2,4644.77,75,0.6003,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A001241,E006277,2026-06-01 14:53:49,U0093,192.71.150.156,Finland,/compute/instances,list,normal,2,0.26,27,0.5594,Low,Monitor activity,OPEN,2026-06-02 21:49:52
A001242,E006278,2026-05-24 01:38:57,U0153,172.90.122.161,North Korea,/vpc/security-groups,delete,privilege_escalation,0,138.16,74,0.5805,Medium,Require MFA verification,OPEN,2026-06-02 21:49:52
A001243,E006286,2026-05-11 15:08:13,U0022,52.159.15.154,Unknown,/network/firewall,write,privilege_escalation,3,40.85,77,0.6223,High,Temporarily lock account,OPEN,2026-06-02 21:49:52
A001244,E006287,2026-05-28 21:15:41,U0217,213.13.158.221,Tor Exit Node,/admin/users,delete,privilege_escalation,0,124.9,87,0.5991,High,Temporarily lock account,OPEN,2026-06-02 21:49:52
A001245,E006289,2026-05-04 06:48:22,U0292,91.106.8.58,Ukraine,/vpc/security-groups,download,data_exfiltration,1,4595.88,89,0.6333,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A001246,E006295,2026-05-28 07:10:38,U0178,45.151.92.166,Unknown,/network/firewall,configure,geographic_anomaly,1,198.13,88,0.5496,High,Temporarily lock account,OPEN,2026-06-02 21:49:52
A001247,E006299,2026-05-23 12:52:19,U0065,72.24.137.196,North Korea,/storage/bucket-private,download,data_exfiltration,0,5969.08,91,0.6011,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A001248,E006300,2026-05-16 08:42:43,U0372,185.244.32.72,Romania,/iam/roles,login,brute_force,18,9.52,77,0.5866,Critical,Block IP address,OPEN,2026-06-02 21:49:52
A001249,E006314,2026-05-09 09:37:34,U0088,91.170.198.207,Ukraine,/iam/roles,delete,privilege_escalation,0,169.17,81,0.5809,High,Temporarily lock account,OPEN,2026-06-02 21:49:52
A001250,E006318,2026-05-25 23:39:07,U0304,45.152.134.183,Tor Exit Node,/admin/settings,download,data_exfiltration,0,7400.37,97,0.6318,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A001251,E006320,2026-05-29 12:42:58,U0303,72.118.3.225,United Kingdom,/database/staging,download,normal,2,16.98,16,0.569,Low,Monitor activity,OPEN,2026-06-02 21:49:52
A001252,E006321,2026-05-29 01:17:35,U0297,45.57.244.95,Romania,/iam/roles,download,data_exfiltration,1,3345.96,77,0.5619,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A001253,E006327,2026-05-14 14:01:40,U0180,192.234.73.140,Tor Exit Node,/admin/settings,login,brute_force,10,3.81,86,0.5764,Critical,Block IP address,OPEN,2026-06-02 21:49:52
A001254,E006328,2026-05-10 02:58:14,U0223,52.7.41.98,Romania,/iam/roles,configure,privilege_escalation,3,127.87,90,0.6067,Critical,Temporarily lock account,OPEN,2026-06-02 21:49:52
A001255,E006331,2026-05-19 08:02:39,U0022,24.184.138.146,Nigeria,/admin/users,download,data_exfiltration,2,3603.81,86,0.5852,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A001256,E006339,2026-05-10 01:30:03,U0150,192.222.60.244,Anonymous Proxy,/vpc/security-groups,configure,geographic_anomaly,1,233.63,65,0.5743,Medium,Require MFA verification,OPEN,2026-06-02 21:49:52
A001257,E006341,2026-05-16 00:15:56,U0016,5.239.159.174,Ukraine,/database/production,write,privilege_escalation,2,69.72,82,0.6039,High,Temporarily lock account,OPEN,2026-06-02 21:49:52
A001258,E006346,2026-05-15 14:24:16,U0372,64.37.66.190,Nigeria,/iam/roles,login,brute_force,18,5.28,81,0.5797,Critical,Block IP address,OPEN,2026-06-02 21:49:52
A001259,E006353,2026-05-13 17:37:30,U0178,91.254.222.240,Ukraine,/admin/users,delete,privilege_escalation,1,107.8,80,0.5864,High,Temporarily lock account,OPEN,2026-06-02 21:49:52
A001260,E006356,2026-05-20 10:32:36,U0006,192.205.216.198,United States,/api/files,update,normal,0,24.21,6,0.5487,Low,Monitor activity,OPEN,2026-06-02 21:49:52
A001261,E006361,2026-05-25 07:16:35,U0292,8.245.9.168,United Kingdom,/storage/bucket-public,update,normal,1,15.45,28,0.5447,Low,Monitor activity,OPEN,2026-06-02 21:49:52
A001262,E006362,2026-05-05 09:57:57,U0306,172.220.246.230,Nigeria,/iam/roles,configure,privilege_escalation,0,85.54,93,0.5992,Critical,Temporarily lock account,OPEN,2026-06-02 21:49:52
A001263,E006364,2026-05-29 04:33:31,U0359,91.222.175.139,Nigeria,/iam/roles,download,data_exfiltration,2,2866.4,88,0.5883,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A001264,E006372,2026-05-31 06:33:57,U0228,91.241.199.45,Belarus,/iam/roles,download,data_exfiltration,2,7257.17,84,0.6206,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A001265,E006373,2026-05-20 17:50:40,U0056,172.122.201.10,Ukraine,/backup/snapshots,configure,privilege_escalation,2,135.31,75,0.5895,High,Temporarily lock account,OPEN,2026-06-02 21:49:52
A001266,E006376,2026-05-20 00:05:51,U0428,52.84.100.185,North Korea,/vpc/security-groups,download,data_exfiltration,1,8296.24,86,0.6375,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A001267,E006377,2026-05-09 06:44:41,U0282,91.60.163.173,Tor Exit Node,/iam/roles,login,brute_force,12,6.34,90,0.5567,Critical,Block IP address,OPEN,2026-06-02 21:49:52
A001268,E006380,2026-05-28 08:29:20,U0252,213.31.210.122,Anonymous Proxy,/storage/bucket-private,write,privilege_escalation,0,53.91,82,0.6014,High,Temporarily lock account,OPEN,2026-06-02 21:49:52
A001269,E006383,2026-05-11 02:39:10,U0044,24.192.87.102,Unknown,/iam/roles,download,data_exfiltration,1,7775.25,70,0.6041,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A001270,E006385,2026-05-07 15:19:58,U0499,24.163.160.203,Sweden,/api/data,login,normal,0,17.06,17,0.5477,Low,Monitor activity,OPEN,2026-06-02 21:49:52
A001271,E006393,2026-05-25 15:42:35,U0164,198.201.12.115,Romania,/admin/users,delete,privilege_escalation,1,52.55,79,0.5798,High,Temporarily lock account,OPEN,2026-06-02 21:49:52
A001272,E006396,2026-05-22 00:34:00,U0274,64.184.26.94,Belarus,/backup/snapshots,configure,privilege_escalation,3,89.13,72,0.617,Medium,Require MFA verification,OPEN,2026-06-02 21:49:52
A001273,E006405,2026-05-23 10:20:35,U0158,213.53.137.97,Unknown,/database/production,configure,geographic_anomaly,1,83.43,86,0.5419,High,Temporarily lock account,OPEN,2026-06-02 21:49:52
A001274,E006420,2026-05-15 00:21:41,U0480,213.105.32.51,Romania,/storage/bucket-private,download,data_exfiltration,2,7803.27,75,0.6283,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A001275,E006424,2026-05-27 09:31:17,U0214,52.140.220.156,North Korea,/admin/settings,download,data_exfiltration,1,6973.78,83,0.6383,Critical,Terminate session,OPEN,2026-06-02 21:49:52
