event_id,timestamp,user_id,ip_address,country,resource_accessed,action_type,failed_logins,session_duration,data_download_mb,admin_action,risk_score,attack_type,label,prediction,anomaly_score,threat_level,recommended_action
E005909,2026-05-16 06:31:10,U0141,24.73.11.164,Netherlands,/database/staging,upload,0,2303,9.04,No,16,normal,0,0,0.4079,Low,No Action Required
E005910,2026-05-30 15:31:56,U0235,91.3.166.220,Belarus,/storage/bucket-private,download,4,173,569.63,No,78,geographic_anomaly,1,1,0.5586,High,Temporarily lock account
E005911,2026-06-01 17:14:36,U0273,192.207.18.145,Spain,/database/staging,logout,2,1086,21.3,No,34,normal,0,0,0.4596,Low,No Action Required
E005912,2026-05-11 00:41:23,U0473,104.194.190.25,Spain,/api/files,list,0,1877,39.18,No,9,normal,0,0,0.4024,Low,No Action Required
E005913,2026-05-30 14:26:29,U0333,72.78.168.233,Unknown,/admin/settings,write,0,131,173.88,Yes,76,privilege_escalation,1,1,0.6433,High,Temporarily lock account
E005914,2026-05-07 20:35:49,U0087,45.162.104.139,Romania,/database/production,login,12,27,9.94,No,51,brute_force,1,1,0.5389,Critical,Block IP address
E005915,2026-05-24 19:09:02,U0446,52.8.190.72,Japan,/logs/audit,download,0,2685,6.34,No,18,normal,0,0,0.4047,Low,No Action Required
E005916,2026-05-11 00:20:06,U0286,72.79.39.61,Netherlands,/iam/roles,login,1,1611,0.28,No,15,normal,0,0,0.409,Low,No Action Required
E005917,2026-05-18 04:47:07,U0275,192.64.4.164,India,/api/users,update,0,1967,16.41,No,13,normal,0,0,0.3874,Low,No Action Required
E005918,2026-05-23 23:03:14,U0336,8.94.225.149,Japan,/api/data,update,1,279,1.36,No,16,normal,0,0,0.4509,Low,No Action Required
E005919,2026-05-14 00:50:35,U0006,104.187.254.3,Japan,/api/data,read,2,1816,18.83,No,6,normal,0,0,0.4533,Low,No Action Required
E005920,2026-05-11 04:11:45,U0343,72.22.161.235,Sweden,/storage/bucket-public,login,0,1986,4.79,No,10,normal,0,0,0.421,Low,No Action Required
E005921,2026-05-14 03:04:09,U0471,72.164.48.103,Japan,/logs/audit,read,1,1935,1.47,No,9,normal,0,0,0.4219,Low,No Action Required
E005922,2026-05-18 16:09:52,U0207,24.157.43.193,United States,/api/data,update,0,1613,128.2,No,9,normal,0,0,0.4669,Low,No Action Required
E005923,2026-05-19 02:18:51,U0020,104.67.162.8,Sweden,/api/files,download,0,1922,2.24,No,18,normal,0,0,0.4098,Low,No Action Required
E005924,2026-05-25 16:59:03,U0156,192.209.108.75,United Kingdom,/storage/bucket-public,download,0,1026,2.44,No,25,normal,0,0,0.4515,Low,No Action Required
E005925,2026-05-28 02:55:20,U0286,192.159.48.165,North Korea,/storage/bucket-private,write,3,324,467.26,No,84,geographic_anomaly,1,1,0.587,High,Temporarily lock account
E005926,2026-05-12 07:40:13,U0236,24.9.177.247,Ireland,/logs/audit,upload,0,1800,7.96,No,14,normal,0,0,0.403,Low,No Action Required
E005927,2026-05-23 14:16:14,U0398,72.121.154.32,United States,/api/data,download,0,1148,13.27,No,34,normal,0,0,0.4564,Low,No Action Required
E005928,2026-05-20 06:38:23,U0280,192.147.124.23,India,/storage/bucket-public,update,0,2207,15.23,No,17,normal,0,0,0.4089,Low,No Action Required
E005929,2026-05-27 11:44:02,U0420,72.139.140.151,United Kingdom,/logs/audit,update,2,869,16.62,No,8,normal,0,0,0.4881,Low,No Action Required
E005930,2026-05-17 19:36:34,U0495,192.25.217.109,Sweden,/api/data,update,2,503,30.69,No,13,normal,0,0,0.4784,Low,No Action Required
E005931,2026-05-13 02:25:11,U0272,185.197.79.29,Romania,/database/production,login,9,16,0.45,No,86,brute_force,1,1,0.5394,High,Temporarily lock account
E005932,2026-05-27 13:31:15,U0149,8.20.17.177,Singapore,/iam/roles,list,0,1200,0.96,No,23,normal,0,0,0.4021,Low,No Action Required
E005933,2026-05-08 03:11:30,U0240,198.172.205.66,United Kingdom,/logs/audit,logout,0,1475,34.3,No,25,normal,0,0,0.4121,Low,No Action Required
E005934,2026-06-01 06:10:14,U0307,172.147.92.62,Finland,/api/users,login,0,2068,2.43,Yes,25,normal,0,0,0.5304,Low,No Action Required
E005935,2026-05-29 21:43:07,U0449,104.251.108.105,Sweden,/api/users,update,2,2132,11.14,No,17,normal,0,0,0.4554,Low,No Action Required
E005936,2026-05-27 14:13:38,U0276,104.169.130.127,Singapore,/admin/users,upload,0,2821,10.96,No,19,normal,0,0,0.4424,Low,No Action Required
E005937,2026-05-20 13:41:19,U0167,72.205.203.40,Unknown,/vpc/security-groups,download,1,5799,3753.82,No,68,data_exfiltration,1,1,0.6246,Critical,Terminate session
E005938,2026-05-30 02:35:08,U0392,104.211.210.78,India,/api/users,login,0,2799,23.27,No,5,normal,0,0,0.3982,Low,No Action Required
E005939,2026-05-13 17:30:32,U0001,45.160.22.160,Nigeria,/backup/snapshots,download,2,6772,8623.52,No,82,data_exfiltration,1,1,0.6589,Critical,Terminate session
E005940,2026-05-09 08:18:35,U0474,172.251.246.208,Norway,/backup/snapshots,login,0,1311,19.61,No,0,normal,0,0,0.4041,Low,No Action Required
E005941,2026-05-23 13:25:23,U0142,192.128.4.17,Sweden,/api/files,upload,0,1166,27.44,No,9,normal,0,0,0.4254,Low,No Action Required
E005942,2026-05-14 02:15:40,U0031,172.139.222.10,Finland,/iam/roles,list,0,2319,46.04,No,9,normal,0,0,0.4024,Low,No Action Required
E005943,2026-05-12 00:01:24,U0406,52.254.253.49,Germany,/storage/bucket-public,read,0,2528,5.82,No,15,normal,0,0,0.4125,Low,No Action Required
E005944,2026-05-24 18:42:56,U0324,72.199.13.102,Japan,/compute/instances,read,0,886,16.11,No,25,normal,0,0,0.4062,Low,No Action Required
E005945,2026-05-09 13:16:04,U0406,196.164.223.175,Nigeria,/admin/users,configure,1,223,399.36,No,69,geographic_anomaly,1,1,0.5587,Medium,Require MFA verification
E005946,2026-05-21 14:18:11,U0006,104.199.95.84,Unknown,/backup/snapshots,write,2,608,156.48,Yes,74,privilege_escalation,1,1,0.623,Medium,Require MFA verification
E005947,2026-05-23 12:23:56,U0196,8.112.201.30,Ireland,/database/staging,list,0,1042,3.51,No,9,normal,0,0,0.394,Low,No Action Required
E005948,2026-05-17 21:14:38,U0016,172.218.88.91,Canada,/api/users,update,1,1772,24.05,No,31,normal,0,0,0.4534,Low,No Action Required
E005949,2026-05-14 03:47:43,U0476,192.52.233.170,Canada,/api/users,login,1,1542,10.17,No,7,normal,0,0,0.4277,Low,No Action Required
E005950,2026-05-11 07:18:44,U0246,91.125.79.122,Nigeria,/vpc/security-groups,login,9,56,4.86,No,86,brute_force,1,1,0.5597,High,Temporarily lock account
E005951,2026-05-22 21:39:09,U0291,8.79.175.166,Unknown,/admin/settings,download,2,5287,6238.83,No,100,data_exfiltration,1,1,0.6645,Critical,Terminate session
E005952,2026-05-25 08:27:12,U0024,8.141.128.49,Australia,/admin/settings,download,0,2945,30.44,No,23,normal,0,0,0.4868,Low,No Action Required
E005953,2026-05-10 19:32:22,U0130,72.220.213.102,United Kingdom,/api/files,list,0,3216,19.75,No,12,normal,0,0,0.433,Low,No Action Required
E005954,2026-05-16 11:04:56,U0193,172.91.73.135,France,/network/firewall,read,0,768,42.21,No,22,normal,0,0,0.4162,Low,No Action Required
E005955,2026-05-28 18:03:12,U0267,104.120.36.211,United Kingdom,/database/production,logout,0,2201,1.65,No,0,normal,0,0,0.4263,Low,No Action Required
E005956,2026-05-30 11:04:24,U0329,192.157.41.130,United States,/api/users,download,1,1596,0.98,No,22,normal,0,0,0.4491,Low,No Action Required
E005957,2026-05-12 18:12:51,U0121,8.60.238.79,Germany,/database/staging,read,0,428,10.99,No,8,normal,0,0,0.4115,Low,No Action Required
E005958,2026-05-17 11:11:02,U0076,72.54.2.193,North Korea,/storage/bucket-private,configure,1,307,50.37,Yes,84,privilege_escalation,1,1,0.5829,High,Temporarily lock account
E005959,2026-05-10 22:07:24,U0260,64.209.31.144,Norway,/logs/audit,download,0,1653,6.4,No,27,normal,0,0,0.4103,Low,No Action Required
E005960,2026-05-19 22:21:12,U0498,72.247.158.232,North Korea,/iam/roles,delete,4,351,239.57,No,58,geographic_anomaly,1,0,0.5318,Low,No Action Required
E005961,2026-05-24 03:48:39,U0359,192.140.234.248,France,/logs/audit,update,0,1037,21.7,No,11,normal,0,0,0.4079,Low,No Action Required
E005962,2026-05-06 05:39:38,U0080,52.73.62.5,Netherlands,/storage/bucket-public,update,0,1491,31.29,No,20,normal,0,0,0.4083,Low,No Action Required
E005963,2026-05-05 04:43:01,U0168,52.46.127.248,Japan,/logs/audit,update,0,60,27.48,No,38,normal,0,0,0.4519,Low,No Action Required
E005964,2026-05-15 23:04:00,U0124,172.91.4.227,Finland,/storage/bucket-public,list,0,1854,11.95,No,2,normal,0,0,0.4396,Low,No Action Required
E005965,2026-05-14 08:17:09,U0047,172.14.49.110,United Kingdom,/compute/instances,update,1,809,4.47,No,17,normal,0,0,0.4525,Low,No Action Required
E005966,2026-05-30 15:59:07,U0326,198.51.136.64,Norway,/logs/audit,login,0,1645,31.78,No,24,normal,0,0,0.3906,Low,No Action Required
E005967,2026-05-12 20:30:58,U0039,72.15.248.132,Canada,/api/users,upload,0,119,11.26,No,0,normal,0,0,0.4734,Low,No Action Required
E005968,2026-05-12 19:22:22,U0102,64.165.136.250,United States,/api/data,read,0,1489,34.66,No,13,normal,0,0,0.4208,Low,No Action Required
E005969,2026-06-02 03:28:50,U0497,24.202.129.238,Germany,/database/staging,logout,0,1772,31.68,No,31,normal,0,0,0.4064,Low,No Action Required
E005970,2026-05-22 01:48:48,U0103,192.17.32.102,Spain,/database/staging,list,0,2475,19.76,No,19,normal,0,0,0.3939,Low,No Action Required
E005971,2026-05-15 23:22:05,U0315,104.101.242.224,Romania,/backup/snapshots,configure,1,312,416.92,No,76,geographic_anomaly,1,1,0.5435,High,Temporarily lock account
E005972,2026-05-27 20:02:13,U0227,52.119.220.226,Ireland,/api/files,update,0,750,1.58,No,29,normal,0,0,0.4226,Low,No Action Required
E005973,2026-05-27 04:02:51,U0012,52.81.178.27,India,/database/staging,download,0,1192,22.11,No,19,normal,0,0,0.3956,Low,No Action Required
E005974,2026-05-20 07:13:03,U0157,172.225.111.20,Singapore,/api/files,upload,1,1825,26.03,No,5,normal,0,0,0.4614,Low,No Action Required
E005975,2026-05-25 22:15:04,U0247,192.197.48.167,United States,/storage/bucket-private,download,0,117,30.96,No,7,normal,0,0,0.4714,Low,No Action Required
E005976,2026-05-26 19:56:02,U0361,24.208.255.199,Finland,/api/data,list,0,60,22.0,No,11,normal,0,0,0.433,Low,No Action Required
E005977,2026-05-08 06:25:44,U0340,198.127.149.176,Unknown,/admin/users,delete,4,139,341.3,No,68,geographic_anomaly,1,1,0.5743,Medium,Require MFA verification
E005978,2026-05-29 04:37:10,U0060,52.168.63.218,Ireland,/api/files,list,0,2527,1.37,No,19,normal,0,0,0.4004,Low,No Action Required
E005979,2026-05-21 17:27:37,U0367,104.231.58.25,Norway,/admin/settings,login,0,1720,25.35,No,22,normal,0,0,0.4273,Low,No Action Required
E005980,2026-05-21 08:41:33,U0106,192.51.193.76,Canada,/storage/bucket-public,logout,0,1436,25.68,No,1,normal,0,0,0.4349,Low,No Action Required
E005981,2026-05-23 22:44:33,U0429,24.192.171.57,Ireland,/api/files,logout,0,905,2.64,No,29,normal,0,0,0.4113,Low,No Action Required
E005982,2026-05-26 16:04:08,U0391,24.29.177.185,Japan,/network/firewall,list,1,1598,29.05,No,10,normal,0,0,0.4272,Low,No Action Required
E005983,2026-05-21 03:37:17,U0208,192.30.209.171,Australia,/compute/instances,read,2,3594,2.62,No,18,normal,0,0,0.5092,Low,No Action Required
E005984,2026-05-23 00:44:21,U0048,45.47.91.219,Ukraine,/storage/bucket-private,write,1,230,65.43,Yes,77,privilege_escalation,1,1,0.5998,High,Temporarily lock account
E005985,2026-05-17 14:48:15,U0078,24.255.182.238,Sweden,/storage/bucket-public,list,0,370,77.47,No,18,normal,0,0,0.4567,Low,No Action Required
E005986,2026-05-13 20:23:56,U0178,172.128.179.192,United States,/api/files,list,0,2117,34.3,No,17,normal,0,0,0.4141,Low,No Action Required
E005987,2026-05-25 08:24:59,U0387,172.99.140.67,North Korea,/backup/snapshots,login,10,31,6.66,No,72,brute_force,1,0,0.5191,Critical,No Action Required
E005988,2026-05-15 20:09:12,U0078,213.110.24.130,Tor Exit Node,/database/production,login,15,26,5.13,No,73,brute_force,1,1,0.5555,Critical,Block IP address
E005989,2026-05-30 20:26:54,U0423,8.33.162.222,Unknown,/storage/bucket-private,download,1,3227,7460.4,No,74,data_exfiltration,1,1,0.6117,Critical,Terminate session
E005990,2026-05-30 05:33:42,U0012,172.140.54.212,France,/api/files,login,0,1516,7.66,No,18,normal,0,0,0.3885,Low,No Action Required
E005991,2026-05-11 15:55:51,U0037,192.63.248.241,France,/storage/bucket-public,download,0,1744,23.51,No,9,normal,0,0,0.4234,Low,No Action Required
E005992,2026-05-29 06:40:33,U0163,72.67.218.91,Tor Exit Node,/admin/settings,login,18,42,2.61,No,62,brute_force,1,1,0.6245,Critical,Block IP address
E005993,2026-05-05 01:12:19,U0172,64.14.183.57,Germany,/admin/settings,logout,0,3406,3.24,No,8,normal,0,0,0.4698,Low,No Action Required
E005994,2026-05-13 04:47:23,U0141,8.239.13.132,Norway,/vpc/security-groups,list,1,1022,6.94,No,1,normal,0,0,0.4784,Low,No Action Required
E005995,2026-05-22 20:25:21,U0229,104.200.237.198,Sweden,/database/staging,update,0,1473,21.82,No,16,normal,0,0,0.3984,Low,No Action Required
E005996,2026-05-28 20:12:11,U0209,64.124.91.130,Netherlands,/api/files,upload,2,1813,2.58,No,10,normal,0,0,0.4701,Low,No Action Required
E005997,2026-05-04 16:39:12,U0321,5.85.122.127,Tor Exit Node,/network/firewall,configure,3,177,433.19,No,66,geographic_anomaly,1,1,0.5539,Medium,Require MFA verification
E005998,2026-05-27 23:43:31,U0392,24.253.245.159,Netherlands,/api/data,update,0,1597,16.86,No,21,normal,0,0,0.3962,Low,No Action Required
E005999,2026-05-06 02:26:21,U0266,192.4.4.179,Japan,/api/users,logout,0,2047,30.64,No,8,normal,0,0,0.3858,Low,No Action Required
E006000,2026-05-13 20:46:12,U0132,72.112.1.163,Ireland,/api/users,upload,0,2794,1.09,No,22,normal,0,0,0.4203,Low,No Action Required
E006001,2026-05-18 19:57:26,U0057,104.175.126.242,Ireland,/api/users,read,2,1136,30.7,Yes,0,normal,0,1,0.5788,Low,Monitor activity
E006002,2026-05-22 23:08:49,U0380,52.61.6.182,Germany,/api/users,update,0,330,22.43,No,10,normal,0,0,0.416,Low,No Action Required
E006003,2026-05-08 05:21:37,U0344,172.11.3.4,Finland,/database/staging,login,0,1867,24.2,No,6,normal,0,0,0.3943,Low,No Action Required
E006004,2026-05-08 22:03:02,U0222,172.223.150.33,Norway,/api/data,download,0,2392,3.62,No,0,normal,0,0,0.431,Low,No Action Required
E006005,2026-05-04 21:21:08,U0451,213.245.163.41,Ukraine,/admin/users,login,13,50,5.86,No,74,brute_force,1,1,0.572,Critical,Block IP address
E006006,2026-05-22 13:55:12,U0185,192.46.101.100,Ireland,/api/users,login,1,1952,36.72,No,9,normal,0,0,0.4198,Low,No Action Required
E006007,2026-05-31 13:26:40,U0306,8.249.93.209,United States,/admin/users,download,0,1669,69.76,No,19,normal,0,0,0.4551,Low,No Action Required
E006008,2026-05-09 08:16:17,U0370,192.109.217.202,France,/iam/roles,upload,0,1326,6.37,No,3,normal,0,0,0.4314,Low,No Action Required
E006009,2026-05-18 10:17:10,U0400,172.131.144.217,United States,/api/users,update,0,2947,37.09,No,21,normal,0,0,0.4332,Low,No Action Required
E006010,2026-05-24 02:42:24,U0024,52.51.16.22,Nigeria,/admin/settings,delete,3,267,48.3,Yes,84,privilege_escalation,1,1,0.6065,High,Temporarily lock account
E006011,2026-05-15 13:50:03,U0257,72.251.218.161,North Korea,/network/firewall,delete,3,202,181.8,No,81,geographic_anomaly,1,0,0.5198,Low,No Action Required
E006012,2026-05-11 05:48:07,U0022,64.3.139.117,United Kingdom,/admin/settings,list,0,1440,8.42,No,13,normal,0,0,0.4503,Low,No Action Required
E006013,2026-05-10 07:51:50,U0274,52.66.5.216,Finland,/database/staging,logout,0,1830,20.36,No,25,normal,0,0,0.3939,Low,No Action Required
E006014,2026-05-30 00:57:55,U0403,172.30.141.222,Sweden,/admin/settings,download,0,1228,15.18,No,22,normal,0,0,0.4458,Low,No Action Required
E006015,2026-05-16 07:04:08,U0450,8.224.82.79,India,/storage/bucket-public,login,0,2776,11.87,No,12,normal,0,0,0.4116,Low,No Action Required
E006016,2026-06-02 03:49:36,U0037,8.32.217.147,Finland,/logs/audit,read,2,2389,125.58,No,2,normal,0,0,0.4987,Low,No Action Required
E006017,2026-05-15 18:31:06,U0218,52.212.241.217,Tor Exit Node,/vpc/security-groups,login,13,33,4.46,No,70,brute_force,1,1,0.5687,Critical,Block IP address
E006018,2026-05-10 05:01:35,U0167,172.140.45.139,Unknown,/database/production,configure,2,183,64.0,Yes,73,privilege_escalation,1,1,0.5988,Medium,Require MFA verification
E006019,2026-05-14 23:51:39,U0059,72.131.65.33,Australia,/logs/audit,read,0,2806,2.68,No,16,normal,0,0,0.4212,Low,No Action Required
E006020,2026-06-02 08:58:48,U0265,104.239.153.207,United States,/api/users,update,0,1503,18.16,No,23,normal,0,0,0.4206,Low,No Action Required
E006021,2026-05-08 06:39:38,U0476,104.218.20.84,Tor Exit Node,/storage/bucket-private,download,1,4939,4098.97,No,83,data_exfiltration,1,1,0.5926,Critical,Terminate session
E006022,2026-05-19 09:28:57,U0003,72.144.239.227,Netherlands,/admin/settings,list,0,1216,39.27,No,13,normal,0,0,0.4335,Low,No Action Required
E006023,2026-05-17 08:20:50,U0048,52.56.60.142,Australia,/storage/bucket-public,read,1,4578,15.95,No,18,normal,0,0,0.5275,Low,No Action Required
E006024,2026-06-01 02:09:57,U0324,64.121.127.126,Netherlands,/api/files,list,0,966,67.73,No,7,normal,0,0,0.4209,Low,No Action Required
E006025,2026-05-22 13:21:58,U0167,104.5.28.176,Sweden,/compute/instances,download,0,318,2.51,No,16,normal,0,0,0.4219,Low,No Action Required
E006026,2026-05-22 20:17:11,U0461,104.131.249.209,Japan,/admin/users,read,0,1755,47.79,No,14,normal,0,0,0.4099,Low,No Action Required
E006027,2026-05-18 23:02:42,U0121,72.48.1.62,United Kingdom,/database/production,upload,1,3297,15.1,Yes,18,normal,0,1,0.6017,Low,Monitor activity
E006028,2026-05-24 17:20:55,U0252,8.243.10.56,France,/vpc/security-groups,login,0,4173,34.49,No,10,normal,0,0,0.4952,Low,No Action Required
E006029,2026-05-07 12:14:18,U0413,198.170.53.224,United States,/api/users,login,0,2079,37.15,No,16,normal,0,0,0.4097,Low,No Action Required
E006030,2026-05-24 12:37:10,U0105,72.67.147.113,Singapore,/logs/audit,logout,2,191,37.45,No,5,normal,0,0,0.4791,Low,No Action Required
E006031,2026-05-24 09:44:09,U0497,104.227.119.156,India,/database/staging,read,0,2109,19.64,No,14,normal,0,0,0.3809,Low,No Action Required
E006032,2026-05-06 11:24:09,U0493,91.101.210.150,Anonymous Proxy,/iam/roles,delete,3,532,409.43,No,61,geographic_anomaly,1,1,0.5623,Medium,Require MFA verification
E006033,2026-05-30 13:54:12,U0426,172.27.224.39,Ireland,/iam/roles,logout,0,60,64.17,No,14,normal,0,0,0.4313,Low,No Action Required
E006034,2026-05-07 05:23:49,U0128,24.91.233.112,United States,/storage/bucket-public,login,0,1152,6.71,No,25,normal,0,0,0.442,Low,No Action Required
E006035,2026-05-14 15:06:31,U0159,64.128.138.229,Ireland,/api/users,read,0,1152,26.77,No,10,normal,0,0,0.3896,Low,No Action Required
E006036,2026-05-11 04:34:40,U0229,198.186.40.188,Singapore,/database/staging,upload,0,887,4.39,No,6,normal,0,0,0.4299,Low,No Action Required
E006037,2026-05-14 21:21:41,U0385,8.237.6.197,Ireland,/logs/audit,download,0,2245,3.47,No,10,normal,0,0,0.4047,Low,No Action Required
E006038,2026-05-08 18:26:40,U0128,72.215.39.45,Unknown,/iam/roles,configure,2,256,185.87,No,76,geographic_anomaly,1,0,0.538,Low,No Action Required
E006039,2026-05-20 00:20:00,U0182,104.66.171.214,Finland,/api/files,download,0,1297,11.66,No,3,normal,0,0,0.4258,Low,No Action Required
E006040,2026-05-16 07:44:34,U0097,24.122.40.10,Singapore,/compute/instances,logout,1,366,13.43,No,25,normal,0,0,0.439,Low,No Action Required
E006041,2026-05-30 09:37:08,U0383,104.56.6.82,Spain,/storage/bucket-public,login,0,1084,52.22,No,20,normal,0,0,0.4211,Low,No Action Required
E006042,2026-05-04 07:27:51,U0410,64.73.213.199,Ireland,/api/files,login,1,2193,23.51,No,29,normal,0,0,0.4345,Low,No Action Required
E006043,2026-05-08 13:15:27,U0036,24.153.17.42,Belarus,/iam/roles,download,2,6476,7087.5,No,69,data_exfiltration,1,1,0.6347,Critical,Terminate session
E006044,2026-05-16 09:20:43,U0221,172.233.178.134,United Kingdom,/api/users,logout,0,1411,5.88,Yes,2,normal,0,1,0.5462,Low,Monitor activity
E006045,2026-05-29 05:40:36,U0021,8.255.31.213,United States,/api/users,login,0,1527,2.18,No,8,normal,0,0,0.4143,Low,No Action Required
E006046,2026-05-24 18:29:34,U0474,72.112.134.133,Romania,/iam/roles,download,2,4424,5715.74,No,73,data_exfiltration,1,1,0.5852,Critical,Terminate session
E006047,2026-05-22 20:42:14,U0204,172.212.61.109,Germany,/vpc/security-groups,read,0,515,17.19,No,19,normal,0,0,0.4405,Low,No Action Required
